03:47:11 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   2.31E-009 
2,   2.19E-008 
3,   2.11E-009 
4,   2.86E-010 
5,   7.64E-011 
6,   1.37E-010 
7,   1.70E-011 
8,   4.56E-011 
9,  -6.57E-011 
10,   2.01E-011 
11,   1.36E-010 
12,   2.79E-010 
13,   9.86E-011 
14,   4.38E-010 
15,   2.95E-010 
16,   3.31E-009 
17,   2.18E-008 
18,   8.62E-008 
19,   3.96E-009 
20,   4.97E-010 
21,   2.80E-010 
22,   1.25E-010 
23,   4.67E-011 
24,   1.65E-010 
25,  -2.33E-011 
26,   3.56E-010 
27,   9.76E-011 
28,   2.19E-009 
29,   4.00E-010 
30,   2.09E-010 
31,   1.68E-010 
32,   4.20E-009 
33,   4.77E-010 
34,   3.48E-010 
35,   7.00E-011 
36,   7.42E-011 
37,   1.52E-010 
38,   1.69E-010 
39,   1.27E-010 
40,   1.94E-010 
41,   2.24E-010 
42,   1.46E-010 
43,   2.60E-010 
44,   3.45E-009 
45,   4.46E-010 
46,   1.71E-010 
47,   1.03E-010 
48,   5.30E-011 
49,   7.32E-011 
50,   1.64E-010 
51,   3.01E-010 
52,   9.65E-011 
53,   2.31E-010 
54,   1.91E-010 
55,   2.48E-010 
56,   2.10E-010 
57,   1.75E-010 
58,   5.30E-011 
59,   1.46E-010 
60,   1.40E-010 
61,   9.65E-011 
62,   3.43E-010 
63,   2.00E-010 
64,   2.84E-010 
65,   2.01E-010 
