03:47:11 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   2.12E-009 
2,   2.17E-008 
3,   1.98E-009 
4,   3.44E-010 
5,   3.09E-010 
6,   2.31E-010 
7,   3.75E-010 
8,   1.73E-010 
9,   3.36E-010 
10,   1.51E-010 
11,   8.80E-011 
12,   4.56E-010 
13,   3.01E-010 
14,   2.21E-010 
15,   2.59E-010 
16,   3.48E-009 
17,   2.17E-008 
18,   8.69E-008 
19,   4.37E-009 
20,   6.03E-010 
21,   3.59E-010 
22,   3.16E-010 
23,   2.23E-010 
24,   2.06E-010 
25,   3.52E-010 
26,   1.16E-010 
27,   2.15E-010 
28,   2.05E-009 
29,   5.03E-010 
30,   4.32E-010 
31,   1.13E-010 
32,   4.75E-009 
33,   8.64E-010 
34,   3.17E-010 
35,   1.27E-010 
36,   1.10E-010 
37,   1.72E-010 
38,   2.35E-010 
39,   2.48E-010 
40,   2.84E-010 
41,   2.84E-010 
42,   1.76E-010 
43,   3.40E-010 
44,   3.31E-009 
45,   7.37E-010 
46,   2.63E-010 
47,   1.07E-010 
48,   9.12E-011 
49,   2.51E-010 
50,   1.71E-010 
51,   2.58E-010 
52,   1.55E-010 
53,   9.86E-011 
54,   1.35E-010 
55,   2.11E-010 
56,   1.61E-010 
57,   1.64E-010 
58,   1.66E-010 
59,   3.53E-010 
60,   1.98E-010 
61,   1.44E-010 
62,   4.24E-012 
63,   2.85E-010 
64,   3.56E-010 
65,   8.38E-011 
