03:49:29 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.70E-009 
2,   1.47E-008 
3,   1.14E-009 
4,   5.94E-011 
5,  -1.30E-010 
6,  -9.97E-011 
7,  -1.95E-010 
8,  -2.55E-010 
9,  -9.44E-011 
10,  -1.95E-010 
11,  -2.27E-010 
12,   4.40E-008 
13,   2.69E-009 
14,   2.14E-007 
15,   5.92E-009 
16,   6.56E-008 
17,   8.50E-009 
18,   3.03E-008 
19,   2.64E-009 
20,   7.78E-009 
21,   7.04E-010 
22,   3.48E-009 
23,   5.96E-010 
24,  -1.99E-010 
25,  -1.83E-010 
26,  -5.41E-011 
27,   7.18E-009 
28,   2.83E-006 
29,   2.00E-008 
30,   2.60E-009 
31,   6.42E-010 
32,   1.56E-008 
33,   1.56E-009 
34,   5.51E-011 
35,  -7.64E-011 
36,   3.22E-010 
37,  -1.42E-010 
38,  -5.41E-011 
39,   4.19E-010 
40,   1.36E-007 
41,   5.00E-009 
42,   2.57E-010 
43,   3.87E-009 
44,   7.21E-007 
45,   8.51E-009 
46,   2.79E-009 
47,   6.00E-010 
48,   1.42E-010 
49,   1.63E-010 
50,  -8.91E-011 
51,   3.82E-011 
52,  -2.12E-012 
53,   6.36E-012 
54,  -7.74E-011 
55,  -2.26E-010 
56,  -1.18E-010 
57,  -1.12E-010 
58,  -1.95E-010 
59,  -7.95E-011 
60,  -1.63E-010 
61,  -1.08E-010 
62,   0.00E+000 
63,   9.54E-012 
64,  -3.50E-011 
65,  -1.72E-010 
