03:49:29 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.62E-009 
2,   9.82E-009 
3,   1.26E-009 
4,   4.77E-011 
5,   1.64E-010 
6,  -2.65E-011 
7,   6.79E-011 
8,   1.70E-010 
9,   1.83E-010 
10,  -4.35E-011 
11,   7.32E-011 
12,   4.58E-008 
13,   3.26E-009 
14,   2.03E-007 
15,   5.55E-009 
16,   6.83E-008 
17,   6.55E-009 
18,   2.17E-008 
19,   2.27E-009 
20,   7.11E-009 
21,   1.07E-009 
22,   4.29E-009 
23,   7.31E-010 
24,   1.01E-010 
25,   9.44E-011 
26,   5.09E-011 
27,   6.46E-009 
28,   2.73E-006 
29,   1.94E-008 
30,   3.07E-009 
31,   7.12E-010 
32,   1.95E-008 
33,   1.92E-009 
34,   2.97E-010 
35,   2.12E-011 
36,   3.34E-010 
37,   5.20E-011 
38,   1.13E-010 
39,   5.21E-010 
40,   1.27E-007 
41,   5.03E-009 
42,   5.39E-010 
43,   4.54E-009 
44,   7.57E-007 
45,   9.05E-009 
46,   2.88E-009 
47,   1.02E-009 
48,   2.42E-010 
49,   1.50E-010 
50,   2.46E-010 
51,  -2.12E-011 
52,  -1.06E-010 
53,  -2.12E-011 
54,   9.54E-011 
55,   8.70E-011 
56,   1.06E-012 
57,  -4.67E-011 
58,   3.08E-011 
59,   1.52E-010 
60,  -5.09E-011 
61,  -1.17E-011 
62,   1.35E-010 
63,  -5.30E-011 
64,  -7.32E-011 
65,  -1.31E-010 
