04:10:26 PM , July 18, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   3.74E-009 
2,   2.00E-008 
3,   2.02E-009 
4,   2.15E-010 
5,   2.80E-010 
6,   2.93E-010 
7,   7.00E-011 
8,   1.69E-010 
9,   9.65E-011 
10,   1.63E-010 
11,   7.00E-011 
12,   7.73E-010 
13,   2.35E-010 
14,   3.97E-010 
15,   4.97E-010 
16,   5.79E-009 
17,   3.91E-008 
18,   1.51E-007 
19,   4.87E-009 
20,   7.74E-010 
21,   3.15E-010 
22,   2.79E-010 
23,   3.10E-010 
24,   1.71E-010 
25,   2.06E-010 
26,   2.62E-010 
27,   2.57E-010 
28,   4.76E-009 
29,   6.43E-010 
30,   5.84E-010 
31,   2.21E-010 
32,   6.94E-009 
33,   9.73E-010 
34,   2.53E-010 
35,   1.94E-010 
36,   2.59E-010 
37,   1.38E-011 
38,   3.39E-010 
39,   1.31E-010 
40,   1.36E-010 
41,   2.97E-010 
42,   1.06E-010 
43,   2.40E-010 
44,   6.84E-009 
45,   8.05E-010 
46,   2.18E-010 
47,   1.04E-010 
48,   1.44E-010 
49,   1.54E-010 
50,   1.01E-010 
51,   3.76E-010 
52,   1.08E-010 
53,   1.55E-010 
54,   2.63E-010 
55,   2.26E-010 
56,   2.52E-010 
57,   1.25E-010 
58,   1.96E-010 
59,   2.69E-010 
60,   2.45E-010 
61,   4.07E-010 
62,   1.70E-010 
63,   2.20E-010 
64,   2.50E-010 
65,   1.87E-010 
