04:10:26 PM , July 18, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   6.88E-009 
2,   2.94E-008 
3,   2.54E-009 
4,   1.73E-010 
5,   2.12E-010 
6,   2.33E-010 
7,   1.71E-010 
8,   2.60E-010 
9,   1.29E-010 
10,   2.69E-010 
11,   1.75E-010 
12,   1.43E-009 
13,   3.14E-010 
14,   6.72E-010 
15,   7.30E-010 
16,   9.89E-009 
17,   7.37E-008 
18,   2.86E-007 
19,   5.93E-009 
20,   1.07E-009 
21,   5.04E-010 
22,   4.67E-010 
23,   2.29E-010 
24,   4.29E-010 
25,   1.69E-010 
26,   3.30E-010 
27,   1.95E-010 
28,   1.15E-008 
29,   1.53E-009 
30,   1.09E-009 
31,   4.79E-010 
32,   8.57E-009 
33,   1.07E-009 
34,   2.40E-010 
35,   1.85E-010 
36,   2.31E-010 
37,   6.15E-011 
38,   1.36E-010 
39,   5.01E-010 
40,   2.92E-010 
41,   3.55E-010 
42,   6.04E-011 
43,   4.10E-010 
44,   1.33E-008 
45,   1.57E-009 
46,   2.62E-010 
47,   3.39E-011 
48,   1.60E-010 
49,   2.78E-010 
50,   1.97E-010 
51,   1.90E-010 
52,   1.90E-010 
53,   2.74E-010 
54,   2.49E-010 
55,   2.22E-010 
56,   2.12E-010 
57,   2.30E-010 
58,   3.22E-010 
59,   1.89E-010 
60,   2.55E-010 
61,   1.39E-010 
62,   1.10E-010 
63,   2.51E-010 
64,   2.73E-010 
65,   2.32E-010 
