03:47:11 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   2.40E-009 
2,   2.49E-008 
3,   2.23E-009 
4,   4.31E-010 
5,   2.78E-010 
6,   2.60E-010 
7,   1.66E-010 
8,   3.11E-010 
9,   5.30E-011 
10,   1.74E-010 
11,   2.87E-010 
12,   4.87E-010 
13,   1.39E-010 
14,   4.32E-010 
15,   2.62E-010 
16,   3.97E-009 
17,   2.65E-008 
18,   1.04E-007 
19,   4.64E-009 
20,   6.49E-010 
21,   3.40E-010 
22,   2.64E-010 
23,   1.90E-010 
24,   3.34E-010 
25,   2.79E-010 
26,   1.69E-010 
27,   1.05E-010 
28,   2.53E-009 
29,   4.77E-010 
30,   4.64E-010 
31,   1.61E-010 
32,   5.12E-009 
33,   6.55E-010 
34,   1.62E-010 
35,   2.07E-010 
36,   1.33E-010 
37,   1.56E-010 
38,   1.58E-010 
39,   1.42E-010 
40,   9.33E-011 
41,   4.77E-011 
42,   2.11E-010 
43,   1.22E-010 
44,   4.03E-009 
45,   5.45E-010 
46,   2.11E-010 
47,   6.04E-011 
48,   1.51E-010 
49,   1.01E-010 
50,   7.42E-012 
51,   2.12E-010 
52,   8.27E-011 
53,   1.22E-010 
54,   5.62E-011 
55,   7.85E-011 
56,   7.00E-011 
57,   2.44E-011 
58,  -1.06E-011 
59,   1.36E-010 
60,   1.55E-010 
61,   1.70E-011 
62,   9.01E-011 
63,   1.68E-010 
64,   6.26E-011 
65,   2.16E-010 
