06:26:42 PM , June 26, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.05E-009 
2,   4.37E-009 
3,   3.35E-010 
4,  -2.86E-010 
5,  -4.41E-010 
6,  -3.61E-010 
7,  -2.26E-010 
8,  -3.37E-010 
9,  -2.71E-010 
10,  -3.05E-010 
11,  -2.13E-010 
12,   8.28E-008 
13,   3.28E-009 
14,   1.59E-007 
15,   4.89E-009 
16,   9.14E-008 
17,   5.16E-009 
18,   1.88E-008 
19,   1.62E-009 
20,  -9.97E-011 
21,  -2.76E-010 
22,   5.16E-009 
23,   2.09E-010 
24,  -2.47E-010 
25,  -2.31E-010 
26,  -1.39E-010 
27,   6.82E-009 
28,   2.90E-006 
29,   2.24E-008 
30,   3.00E-009 
31,   5.41E-010 
32,   2.98E-008 
33,   2.25E-009 
34,   4.56E-011 
35,  -2.68E-010 
36,  -2.53E-010 
37,  -2.80E-010 
38,  -3.32E-010 
39,  -4.63E-010 
40,   7.67E-010 
41,  -1.60E-010 
42,  -3.14E-010 
43,   5.38E-009 
44,   1.01E-006 
45,   1.12E-008 
46,   3.50E-009 
47,   4.85E-010 
48,  -4.45E-011 
49,  -2.08E-010 
50,  -4.16E-010 
51,  -2.52E-010 
52,  -3.35E-010 
53,  -3.47E-010 
54,  -3.91E-010 
55,  -4.85E-010 
56,  -4.44E-010 
57,  -5.15E-010 
58,  -5.12E-010 
59,  -3.20E-010 
60,  -4.32E-010 
61,  -3.08E-010 
62,  -5.39E-010 
63,  -3.62E-010 
64,  -4.23E-010 
65,  -2.73E-010 
