06:27:21 PM , June 26, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   6.39E-010 
2,   3.68E-009 
3,   2.69E-010 
4,  -1.50E-010 
5,  -1.91E-010 
6,   6.26E-011 
7,  -1.80E-010 
8,  -2.22E-010 
9,  -1.34E-010 
10,  -2.53E-010 
11,  -1.12E-010 
12,   7.95E-011 
13,   1.44E-010 
14,   2.65E-007 
15,   5.69E-009 
16,   1.52E-009 
17,   2.17E-009 
18,   9.28E-009 
19,   8.73E-010 
20,  -9.33E-011 
21,  -2.01E-011 
22,  -2.00E-010 
23,  -2.75E-010 
24,  -2.43E-010 
25,  -3.03E-010 
26,  -1.25E-010 
27,   7.36E-009 
28,   3.36E-006 
29,   2.28E-008 
30,   3.08E-009 
31,   5.01E-010 
32,   7.45E-009 
33,   9.22E-010 
34,  -6.26E-011 
35,  -3.56E-010 
36,  -2.50E-010 
37,  -2.06E-010 
38,  -2.09E-010 
39,  -3.21E-010 
40,   2.41E-010 
41,  -2.16E-010 
42,  -3.17E-010 
43,  -1.73E-010 
44,   2.85E-009 
45,   1.66E-010 
46,  -2.86E-010 
47,  -2.11E-010 
48,  -1.06E-011 
49,  -3.04E-010 
50,  -3.36E-010 
51,  -1.33E-010 
52,  -3.52E-010 
53,  -4.98E-010 
54,  -1.74E-010 
55,  -1.25E-010 
56,  -1.43E-010 
57,  -2.29E-010 
58,  -2.43E-010 
59,  -1.06E-010 
60,  -3.33E-010 
61,  -3.13E-010 
62,  -3.05E-010 
63,  -2.49E-010 
64,  -1.81E-010 
65,  -1.79E-010 
