06:27:21 PM , June 26, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.13E-009 
2,   3.52E-009 
3,   9.33E-011 
4,  -2.13E-010 
5,  -4.20E-010 
6,  -2.86E-010 
7,  -4.87E-010 
8,  -4.84E-010 
9,  -4.66E-010 
10,  -4.48E-010 
11,  -4.77E-010 
12,   2.00E-007 
13,   5.14E-009 
14,   2.42E-008 
15,   1.78E-009 
16,   2.49E-007 
17,   5.33E-009 
18,   1.03E-008 
19,   1.13E-009 
20,   6.04E-011 
21,  -1.89E-010 
22,   1.73E-008 
23,   1.60E-009 
24,  -3.57E-010 
25,  -2.09E-010 
26,  -2.61E-010 
27,   2.99E-009 
28,   1.55E-006 
29,   1.56E-008 
30,   3.28E-009 
31,   5.27E-010 
32,   2.08E-008 
33,   1.99E-009 
34,  -1.41E-010 
35,  -1.42E-010 
36,  -3.41E-010 
37,  -3.33E-010 
38,  -4.36E-010 
39,  -2.00E-010 
40,   8.12E-010 
41,  -1.05E-010 
42,  -2.62E-010 
43,   1.64E-008 
44,   2.97E-006 
45,   3.08E-008 
46,   1.07E-008 
47,   1.24E-009 
48,   3.92E-011 
49,  -3.41E-010 
50,  -2.39E-010 
51,  -4.08E-010 
52,  -3.49E-010 
53,  -3.10E-010 
54,  -2.98E-010 
55,  -4.09E-010 
56,  -3.84E-010 
57,  -3.59E-010 
58,  -3.14E-010 
59,  -3.02E-010 
60,  -2.98E-010 
61,  -3.62E-010 
62,  -4.28E-010 
63,  -4.49E-010 
64,  -4.22E-010 
65,  -3.27E-010 
