03:49:29 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.73E-009 
2,   1.31E-008 
3,   1.36E-009 
4,  -2.01E-011 
5,  -1.07E-010 
6,  -1.27E-010 
7,  -2.14E-010 
8,   2.44E-011 
9,  -8.17E-011 
10,  -1.59E-011 
11,  -1.27E-011 
12,   4.33E-008 
13,   2.86E-009 
14,   2.12E-007 
15,   5.71E-009 
16,   6.52E-008 
17,   7.59E-009 
18,   2.61E-008 
19,   2.18E-009 
20,   7.47E-009 
21,   5.77E-010 
22,   3.92E-009 
23,   7.21E-010 
24,  -9.76E-011 
25,  -3.13E-010 
26,  -5.41E-011 
27,   6.67E-009 
28,   2.80E-006 
29,   1.98E-008 
30,   2.51E-009 
31,   6.88E-010 
32,   1.56E-008 
33,   1.73E-009 
34,   1.25E-010 
35,  -8.17E-011 
36,   2.52E-010 
37,  -3.61E-011 
38,   3.50E-011 
39,   4.11E-010 
40,   1.36E-007 
41,   4.82E-009 
42,   4.02E-010 
43,   3.83E-009 
44,   7.23E-007 
45,   8.62E-009 
46,   2.71E-009 
47,   3.33E-010 
48,  -8.70E-011 
49,   4.03E-011 
50,  -1.07E-010 
51,  -1.70E-010 
52,  -1.04E-010 
53,  -1.40E-010 
54,  -7.21E-011 
55,  -2.60E-010 
56,  -9.23E-011 
57,  -1.82E-010 
58,  -2.90E-010 
59,   1.91E-011 
60,  -2.52E-010 
61,  -2.70E-010 
62,  -3.08E-011 
63,  -1.50E-010 
64,  -9.65E-011 
65,  -1.91E-010 
