03:49:29 PM , July 10, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.20E-009 
2,   9.17E-009 
3,   9.58E-010 
4,  -1.73E-010 
5,  -2.20E-010 
6,  -1.57E-010 
7,  -5.30E-011 
8,  -2.68E-010 
9,  -2.26E-010 
10,  -3.40E-010 
11,  -1.22E-010 
12,   4.32E-008 
13,   2.61E-009 
14,   2.04E-007 
15,   5.57E-009 
16,   6.50E-008 
17,   5.60E-009 
18,   1.97E-008 
19,   1.76E-009 
20,   7.01E-009 
21,   4.95E-010 
22,   3.65E-009 
23,   5.08E-010 
24,  -2.67E-010 
25,  -1.75E-010 
26,  -1.09E-010 
27,   6.56E-009 
28,   2.74E-006 
29,   1.91E-008 
30,   2.50E-009 
31,   4.89E-010 
32,   1.55E-008 
33,   1.45E-009 
34,  -3.18E-011 
35,  -3.61E-011 
36,   1.58E-010 
37,  -9.54E-011 
38,  -5.30E-012 
39,   4.00E-010 
40,   1.27E-007 
41,   4.95E-009 
42,   2.84E-010 
43,   3.89E-009 
44,   7.32E-007 
45,   8.40E-009 
46,   2.87E-009 
47,   4.43E-010 
48,   1.86E-010 
49,  -2.55E-011 
50,  -3.29E-011 
51,  -1.51E-010 
52,  -1.57E-010 
53,  -1.95E-010 
54,  -2.08E-010 
55,  -1.23E-010 
56,  -2.48E-010 
57,  -3.71E-011 
58,  -1.13E-010 
59,  -2.45E-010 
60,  -1.81E-010 
61,  -3.11E-010 
62,  -2.27E-010 
63,  -2.55E-010 
64,  -1.74E-010 
65,  -2.87E-010 
