04:21:46 PM , July 18, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.49E-009 
2,   7.66E-009 
3,   6.36E-010 
4,   8.27E-011 
5,   2.12E-012 
6,  -2.21E-010 
7,  -5.20E-011 
8,  -2.45E-010 
9,  -1.64E-010 
10,  -1.71E-010 
11,  -3.64E-010 
12,   4.75E-009 
13,   3.57E-010 
14,   2.27E-007 
15,   5.17E-009 
16,   4.99E-008 
17,   9.18E-009 
18,   3.44E-008 
19,   2.32E-009 
20,   1.69E-009 
21,   1.94E-010 
22,   3.29E-010 
23,  -6.79E-011 
24,  -1.96E-010 
25,  -1.02E-010 
26,  -1.80E-011 
27,   6.43E-009 
28,   2.90E-006 
29,   2.06E-008 
30,   2.61E-009 
31,   1.17E-009 
32,   4.32E-007 
33,   6.32E-009 
34,   1.78E-009 
35,   3.20E-010 
36,   1.88E-010 
37,  -4.03E-011 
38,  -2.97E-011 
39,  -1.80E-011 
40,   2.86E-008 
41,   1.98E-009 
42,   1.60E-010 
43,   1.96E-010 
44,   8.51E-008 
45,   3.86E-009 
46,   3.49E-010 
47,  -9.12E-011 
48,   1.38E-011 
49,   8.59E-011 
50,   1.16E-010 
51,  -1.27E-010 
52,  -1.77E-010 
53,  -1.89E-010 
54,  -9.54E-011 
55,  -2.55E-011 
56,  -1.65E-010 
57,  -4.98E-011 
58,  -2.40E-010 
59,  -6.15E-011 
60,  -7.95E-011 
61,  -2.39E-010 
62,  -1.86E-010 
63,  -1.66E-010 
64,  -9.76E-011 
65,  -1.48E-010 
