04:19:07 PM , July 18, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   3.07E-009 
2,   9.37E-009 
3,   7.65E-010 
4,  -6.04E-011 
5,  -2.42E-010 
6,  -2.15E-010 
7,  -1.55E-010 
8,  -2.86E-010 
9,  -2.81E-010 
10,  -1.47E-010 
11,  -1.06E-010 
12,   2.19E-007 
13,   5.04E-009 
14,   3.21E-008 
15,   2.37E-009 
16,   3.34E-007 
17,   1.17E-008 
18,   4.39E-008 
19,   2.79E-009 
20,   5.40E-010 
21,  -9.33E-011 
22,   2.47E-008 
23,   2.08E-009 
24,   9.23E-011 
25,  -2.50E-010 
26,  -2.43E-010 
27,   1.60E-009 
28,   9.16E-007 
29,   8.13E-009 
30,   1.84E-009 
31,   2.95E-010 
32,   1.16E-007 
33,   4.58E-009 
34,   5.58E-010 
35,  -8.70E-011 
36,  -1.04E-010 
37,  -1.45E-010 
38,  -1.16E-010 
39,  -2.77E-010 
40,   6.93E-009 
41,   5.60E-010 
42,  -7.32E-011 
43,   2.17E-008 
44,   4.00E-006 
45,   4.32E-008 
46,   1.44E-008 
47,   1.59E-009 
48,   1.61E-010 
49,   5.30E-012 
50,  -2.23E-011 
51,  -1.50E-010 
52,  -1.24E-010 
53,  -1.88E-010 
54,  -2.66E-010 
55,  -2.73E-010 
56,  -1.73E-010 
57,  -2.99E-010 
58,  -1.75E-010 
59,  -2.20E-010 
60,  -2.04E-010 
61,  -2.57E-010 
62,  -1.48E-010 
63,  -1.89E-010 
64,  -1.87E-010 
65,  -1.13E-010 
