04:21:46 PM , July 18, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   1.76E-009 
2,   8.35E-009 
3,   6.08E-010 
4,  -1.15E-010 
5,  -1.96E-010 
6,  -2.30E-010 
7,  -1.75E-010 
8,  -2.81E-010 
9,  -1.87E-010 
10,  -3.30E-010 
11,  -3.70E-010 
12,   4.67E-008 
13,   2.55E-009 
14,   1.71E-007 
15,   4.42E-009 
16,   1.21E-007 
17,   9.67E-009 
18,   3.70E-008 
19,   2.34E-009 
20,   1.68E-009 
21,  -3.82E-011 
22,   4.16E-009 
23,   2.04E-010 
24,  -1.10E-010 
25,  -3.41E-010 
26,  -2.59E-010 
27,   4.69E-009 
28,   2.34E-006 
29,   1.72E-008 
30,   2.09E-009 
31,   1.43E-009 
32,   5.11E-007 
33,   5.95E-009 
34,   1.86E-009 
35,   3.22E-010 
36,  -9.86E-011 
37,  -5.41E-011 
38,  -5.09E-011 
39,  -1.13E-010 
40,   3.42E-008 
41,   2.27E-009 
42,  -1.55E-010 
43,   4.11E-009 
44,   8.23E-007 
45,   9.20E-009 
46,   2.97E-009 
47,   4.83E-010 
48,  -2.08E-010 
49,  -1.05E-010 
50,  -2.85E-010 
51,  -2.74E-010 
52,  -2.65E-010 
53,  -2.06E-010 
54,  -3.13E-010 
55,  -2.25E-010 
56,  -2.74E-010 
57,  -2.29E-010 
58,  -1.46E-010 
59,  -2.58E-010 
60,  -2.29E-010 
61,  -2.10E-010 
62,  -1.58E-010 
63,  -3.30E-010 
64,  -3.18E-010 
65,  -2.06E-010 
