06:26:14 PM , June 26, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   3.51E-010 
2,   4.04E-009 
3,   4.54E-010 
4,   4.56E-011 
5,   4.98E-011 
6,   8.48E-011 
7,   7.42E-012 
8,   4.56E-011 
9,   1.80E-011 
10,   2.97E-011 
11,  -3.61E-011 
12,   2.73E-010 
13,   5.94E-011 
14,  -5.41E-011 
15,  -2.12E-011 
16,   1.15E-009 
17,   4.66E-009 
18,   1.66E-008 
19,   1.48E-009 
20,   6.79E-011 
21,  -1.17E-011 
22,  -5.51E-011 
23,  -2.76E-011 
24,   2.06E-010 
25,  -1.17E-010 
26,  -3.18E-011 
27,  -5.62E-011 
28,   1.08E-009 
29,   6.15E-011 
30,   1.48E-010 
31,  -1.44E-010 
32,   1.98E-009 
33,   2.44E-010 
34,  -5.51E-011 
35,  -7.42E-011 
36,  -1.15E-010 
37,  -9.54E-012 
38,   4.67E-011 
39,  -6.15E-011 
40,  -1.38E-010 
41,  -1.44E-010 
42,  -6.04E-011 
43,   9.23E-011 
44,   2.07E-009 
45,   3.02E-010 
46,  -7.42E-011 
47,   2.16E-010 
48,  -9.54E-012 
49,   5.51E-011 
50,   1.48E-011 
51,   3.08E-011 
52,  -3.92E-011 
53,  -2.76E-011 
54,  -6.36E-012 
55,   8.70E-011 
56,  -4.24E-012 
57,  -1.70E-011 
58,   2.12E-012 
59,  -1.91E-010 
60,  -2.39E-010 
61,  -4.35E-011 
62,  -2.44E-011 
63,  -6.57E-011 
64,  -8.27E-011 
65,  -2.00E-010 
