06:26:14 PM , June 26, 2024
Residual Gas Analyzer Software 
Software Version, 3.218.004

Histogram Scan Setup:

Data Points in Scan, 65 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 1
Scan Start Mass, 1, amu 
Scan Stop Mass, 65, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


1,   3.83E-010 
2,   3.72E-009 
3,   5.47E-010 
4,   6.36E-011 
5,   5.51E-011 
6,   1.93E-010 
7,   1.28E-010 
8,   5.30E-011 
9,   4.14E-011 
10,   1.13E-010 
11,   1.77E-010 
12,   3.11E-010 
13,   4.77E-011 
14,   2.11E-010 
15,   2.32E-010 
16,   9.30E-010 
17,   4.03E-009 
18,   1.51E-008 
19,   1.46E-009 
20,   2.21E-010 
21,   9.54E-011 
22,  -6.04E-011 
23,  -9.44E-011 
24,   4.45E-011 
25,   8.80E-011 
26,   7.00E-011 
27,  -1.56E-010 
28,   1.08E-009 
29,   1.87E-010 
30,   1.66E-010 
31,   2.12E-012 
32,   1.91E-009 
33,   1.33E-010 
34,  -8.38E-011 
35,   1.05E-010 
36,   2.65E-011 
37,  -1.59E-011 
38,   6.15E-011 
39,   2.45E-010 
40,   1.24E-010 
41,   4.45E-011 
42,   0.00E+000 
43,   1.20E-010 
44,   1.67E-009 
45,   1.50E-010 
46,   2.33E-011 
47,  -1.71E-010 
48,  -1.20E-010 
49,   2.01E-011 
50,  -1.30E-010 
51,  -4.98E-011 
52,  -2.93E-010 
53,  -1.45E-010 
54,  -1.27E-010 
55,  -5.30E-011 
56,   1.38E-011 
57,  -4.24E-011 
58,  -1.53E-010 
59,  -5.94E-011 
60,  -7.21E-011 
61,  -5.20E-011 
62,  -4.35E-011 
63,  -1.48E-010 
64,   2.65E-011 
65,  -9.54E-012 
